HP,Provider,HK,Type of asset,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISR,Israel,2009,2009,PC,Percentage,0,Units,,,0.403,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISR,Israel,2010,2010,PC,Percentage,0,Units,,,0.354,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,0.311,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISR,Israel,2012,2012,PC,Percentage,0,Units,,,0.251,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ISR,Israel,2013,2013,PC,Percentage,0,Units,,,0.267,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2000,2000,ILS,New Israeli Sheqel,6,Millions,,,1506,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2001,2001,ILS,New Israeli Sheqel,6,Millions,,,1740,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2002,2002,ILS,New Israeli Sheqel,6,Millions,,,1530.66,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2003,2003,ILS,New Israeli Sheqel,6,Millions,,,1497.274,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2004,2004,ILS,New Israeli Sheqel,6,Millions,,,1462.477,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2005,2005,ILS,New Israeli Sheqel,6,Millions,,,1554.827,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2008,2008,ILS,New Israeli Sheqel,6,Millions,,,2488,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2009,2009,ILS,New Israeli Sheqel,6,Millions,,,3286,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2010,2010,ILS,New Israeli Sheqel,6,Millions,,,3091,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2011,2011,ILS,New Israeli Sheqel,6,Millions,,,2905,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2012,2012,ILS,New Israeli Sheqel,6,Millions,,,2492,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ISR,Israel,2013,2013,ILS,New Israeli Sheqel,6,Millions,,,2823,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2000,2000,ILS,New Israeli Sheqel,6,Millions,2010,2010,1781.653,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2001,2001,ILS,New Israeli Sheqel,6,Millions,2010,2010,2023.388,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2002,2002,ILS,New Israeli Sheqel,6,Millions,2010,2010,1703.466,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2003,2003,ILS,New Israeli Sheqel,6,Millions,2010,2010,1673.386,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2004,2004,ILS,New Israeli Sheqel,6,Millions,2010,2010,1632.737,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2005,2005,ILS,New Israeli Sheqel,6,Millions,2010,2010,1715.654,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2008,2008,ILS,New Israeli Sheqel,6,Millions,2010,2010,2620.018,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2009,2009,ILS,New Israeli Sheqel,6,Millions,2010,2010,3334.266,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2010,2010,ILS,New Israeli Sheqel,6,Millions,2010,2010,3091,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2011,2011,ILS,New Israeli Sheqel,6,Millions,2010,2010,2852.285,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2012,2012,ILS,New Israeli Sheqel,6,Millions,2010,2010,2358.258,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ISR,Israel,2013,2013,ILS,New Israeli Sheqel,6,Millions,2010,2010,2615.537,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2001,2001,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2003,2003,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2004,2004,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2005,2005,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2008,2008,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2009,2009,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2010,2010,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2012,2012,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ISR,Israel,2013,2013,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2000,2000,PC,Percentage,0,Units,,,0.434,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2001,2001,PC,Percentage,0,Units,,,0.293,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2002,2002,PC,Percentage,0,Units,,,0.308,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2003,2003,PC,Percentage,0,Units,,,0.347,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2004,2004,PC,Percentage,0,Units,,,0.022,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2005,2005,PC,Percentage,0,Units,,,0.08,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2006,2006,PC,Percentage,0,Units,,,0.557,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2007,2007,PC,Percentage,0,Units,,,0.731,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2008,2008,PC,Percentage,0,Units,,,0.606,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2009,2009,PC,Percentage,0,Units,,,0.603,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2010,2010,PC,Percentage,0,Units,,,0.499,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2011,2011,PC,Percentage,0,Units,,,0.53,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,0.541,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2000,2000,EUR,Euro,6,Millions,,,29.717,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2001,2001,EUR,Euro,6,Millions,,,21.86,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2002,2002,EUR,Euro,6,Millions,,,25.893,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2003,2003,EUR,Euro,6,Millions,,,33.192,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2004,2004,EUR,Euro,6,Millions,,,2.407,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2005,2005,EUR,Euro,6,Millions,,,10.917,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2006,2006,EUR,Euro,6,Millions,,,95.272,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2007,2007,EUR,Euro,6,Millions,,,165.202,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2008,2008,EUR,Euro,6,Millions,,,147.664,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2009,2009,EUR,Euro,6,Millions,,,113.5,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2010,2010,EUR,Euro,6,Millions,,,89.433,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2011,2011,EUR,Euro,6,Millions,,,107.693,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,LVA,Latvia,2012,2012,EUR,Euro,6,Millions,,,118.382,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2000,2000,EUR,Euro,6,Millions,2010,2010,53.698,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2001,2001,EUR,Euro,6,Millions,2010,2010,38.615,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2002,2002,EUR,Euro,6,Millions,2010,2010,43.522,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2003,2003,EUR,Euro,6,Millions,2010,2010,53.176,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2004,2004,EUR,Euro,6,Millions,2010,2010,3.612,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2005,2005,EUR,Euro,6,Millions,2010,2010,14.736,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2006,2006,EUR,Euro,6,Millions,2010,2010,114.399,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2007,2007,EUR,Euro,6,Millions,2010,2010,165.103,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2008,2008,EUR,Euro,6,Millions,2010,2010,131.973,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2009,2009,EUR,Euro,6,Millions,2010,2010,112.402,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2010,2010,EUR,Euro,6,Millions,2010,2010,89.433,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2011,2011,EUR,Euro,6,Millions,2010,2010,101.22,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",LVA,Latvia,2012,2012,EUR,Euro,6,Millions,2010,2010,107.354,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2000,2000,PC,Percentage,0,Units,,,100,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2001,2001,PC,Percentage,0,Units,,,100,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2002,2002,PC,Percentage,0,Units,,,100,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2003,2003,PC,Percentage,0,Units,,,100,E,Estimated value
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2004,2004,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2005,2005,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2006,2006,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2007,2007,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2008,2008,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2009,2009,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2010,2010,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,LVA,Latvia,2011,2011,PC,Percentage,0,Units,,,100,,
