"Row","IndicatorCode","IndicatorName","LineItems",
"2409","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","tobacco",
"2410","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","tomato",
"2411","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","triticale",
"2412","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","tropicalnes",
"2413","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","tung",
"2414","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","turnipfor",
"2415","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","vanilla",
"2416","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","vegetablenes",
"2417","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","vegfor",
"2418","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","vetch",
"2419","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","walnut",
"2420","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","watermelon",
"2421","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","wheat",
"2422","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","yam",
"2423","I-RCROP-AVERAGEYIELD","Crop production, average yield per crop (t/ha)","yautia",
"2424","CroplandHa","Total cropland area (ha)","Total",
"2425","PastureHa","Total pasture area, per animal (ha)","Horses",
"2426","PastureHa","Total pasture area, per animal (ha)","Cows",
"2427","PastureHa","Total pasture area, per animal (ha)","Pigs",
"2428","PastureHa","Total pasture area, per animal (ha)","Sheep",
"2429","PastureHa","Total pasture area, per animal (ha)","Goats",
"2430","PastureHa","Total pasture area, per animal (ha)","Poultry",
"2431","I-TERR-NFertilizer","NFertilizer emissions (kg)","Total",
"2432","I-TERR-PFertilizer","PFertilizer emissions (kg)","Total",
"2433","I-TERR-NManure","NManure emissions (kg)","Total",
"2434","I-TERR-PManure","PManure emissions (kg)","Total",
"2435","I-TERR-N-FrtlAndMnr","N emissions from fertilizer and manure (kg)","Total",
"2436","I-TERR-P-FrtlAndMnr","P emissions from fertilizer and manure (kg)","Total",
"2437","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Agricultural area",
"2438","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Agricultural area actually irrigated",
"2439","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Agricultural area certified organic",
"2440","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Agricultural area in conversion to organic",
"2441","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Agricultural area organic, total",
"2442","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Arable land",
"2443","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Arable land and Permanent crops",
"2444","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Arable land area certified organic",
"2445","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Arable land area in conversion to organic",
"2446","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Arable land organic, total",
"2447","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Area of arable land and permanent crops under protective cover",
"2448","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Country area",
"2449","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Fallow land (temporary)",
"2450","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Forest",
"2451","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Inland water",
"2452","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Land area",
"2453","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Other land",
"2454","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Other naturally regenerated forest",
"2455","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Perm. meadows & pastures - Cultivated",
"2456","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Perm. meadows & pastures - Nat. growing",
"2457","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent crops",
"2458","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent crops area certified organic",
"2459","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent crops area in conversion to organic",
"2460","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent crops organic, total",
"2461","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent meadows and pastures",
"2462","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent meadows and pastures area certified organic",
"2463","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent meadows and pastures area in conversion to organic",
"2464","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Permanent meadows and pastures organic, total",
"2465","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Planted forest",
"2466","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Primary forest",
"2467","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Temporary crops",
"2468","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Temporary meadows and pastures",
"2469","FAO-LANDINPUTS","Crop and pasture land, from FAO (ha)","Total area equipped for irrigation",
"2470","NFP_OitaEtAl","Nitrogen emissions, itemzed (Gg)","N2O (Gg N) - All industries incl. ag and direct emissions",
"2471","NFP_OitaEtAl","Nitrogen emissions, itemzed (Gg)","Total NFP (Gg N) - All industries incl. ag and direct emissions",
"2472","NFP_OitaEtAl","Nitrogen emissions, itemzed (Gg)","NH3 (Gg N) - All industries incl. ag and direct emissions",
"2473","NFP_OitaEtAl","Nitrogen emissions, itemzed (Gg)","NOx (Gg N) -All industries incl. ag and direct emissions",
"2474","NFP_OitaEtAl","Nitrogen emissions, itemzed (Gg)","N exportable to water bodies (Gg N) - Ag and hhld waste water",
"2475","WATER-CROP","DEPRECATED Water use by crops, total (m3)","Total",
"2476","WATER-BLUE","DEPRECATED Water use, blue water (m3)","Total",
"2477","WATER-GREEN","DEPRECATED Water use, green water (m3)","Total",
"2478","WATER-GREY","DEPRECATED Water use, grey water (m3)","Total",
"2479","WATER-TOTAL","DEPRECATED Water use, total (m3)","Total",
"2480","WSCARCITY-CROP","DEPRECATED Scarcity-weighted water use, for crops (m3)","Total",
"2481","WSCARCITY-BLUE","DEPRECATED Scarcity-weighted water use, blue water (m3)","Total",
"2482","WSCARCITY-GREEN","DEPRECATED Scarcity-weighted water use, green water (m3)","Total",
"2483","WSCARCITY-GREY","DEPRECATED Scarcity-weighted water use, grey water (m3)","Total",
"2484","WSCARCITY-TOTAL","DEPRECATED Scarcity-weighted water use, total (m3)","Total",
"2485","WaterFootprintNetwork","WFN: Water footprint of crop production* (Mm3/yr) - Green","Total",
"2486","WaterFootprintNetwork","WFN: Water footprint of crop production* (Mm3/yr) - Blue","Total",
"2487","WaterFootprintNetwork","WFN: Water footprint of crop production* (Mm3/yr) - Grey","Total",
"2488","WaterFootprintNetwork","WFN: Water footprint of grazing** (Mm3/yr) - Green","Total",
"2489","WaterFootprintNetwork","WFN: Water footprint of grazing** (Mm3/yr) - Blue","Total",
"2490","WaterFootprintNetwork","WFN: Water footprint of grazing** (Mm3/yr) - Grey","Total",
"2491","WaterFootprintNetwork","WFN: Water footprint of animal water supply** (Mm3/yr) - Green","Total",
"2492","WaterFootprintNetwork","WFN: Water footprint of animal water supply** (Mm3/yr) - Blue","Total",
"2493","WaterFootprintNetwork","WFN: Water footprint of animal water supply** (Mm3/yr) - Grey","Total",
"2494","WaterFootprintNetwork","WFN: Water footprint of industrial production (Mm3/yr) - Green","Total",
"2495","WaterFootprintNetwork","WFN: Water footprint of industrial production (Mm3/yr) - Blue","Total",
"2496","WaterFootprintNetwork","WFN: Water footprint of industrial production (Mm3/yr) - Grey","Total",
"2497","WaterFootprintNetwork","WFN: Water footprint of domestic water supply (Mm3/yr) - Green","Total",
"2498","WaterFootprintNetwork","WFN: Water footprint of domestic water supply (Mm3/yr) - Blue","Total",
"2499","WaterFootprintNetwork","WFN: Water footprint of domestic water supply (Mm3/yr) - Grey","Total",
"2500","WaterFootprintNetwork","WFN: Total water footprint (Mm3/yr) - Green","Total",
"2501","WaterFootprintNetwork","WFN: Total water footprint (Mm3/yr) - Blue","Total",
"2502","WaterFootprintNetwork","WFN: Total water footprint (Mm3/yr) - Grey","Total",
"2503","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|TOTAL|Gg",
"2504","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT1|Gg",
"2505","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT1A|Gg",
"2506","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT1B1|Gg",
"2507","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT1B2|Gg",
"2508","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2|Gg",
"2509","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2A|Gg",
"2510","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2B|Gg",
"2511","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2C|Gg",
"2512","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2D|Gg",
"2513","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT2G|Gg",
"2514","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT3|Gg",
"2515","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT4|Gg",
"2516","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT5|Gg",
"2517","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT6|Gg",
"2518","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CAT7|Gg",
"2519","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CH4|CATM0EL|Gg",
"2520","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|TOTAL|Gg",
"2521","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT1|Gg",
"2522","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT1A|Gg",
"2523","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT1B1|Gg",
"2524","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT1B2|Gg",
"2525","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2|Gg",
"2526","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2A|Gg",
"2527","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2B|Gg",
"2528","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2C|Gg",
"2529","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2D|Gg",
"2530","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT2G|Gg",
"2531","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT3|Gg",
"2532","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT4|Gg",
"2533","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT5|Gg",
"2534","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT6|Gg",
"2535","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CAT7|Gg",
"2536","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|CO2|CATM0EL|Gg",
"2537","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|TOTAL|GgCO2eq",
"2538","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT1|Gg",
"2539","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT1A|Gg",
"2540","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT1B1|Gg",
"2541","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT1B2|Gg",
"2542","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2|GgCO2eq",
"2543","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2A|Gg",
"2544","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2B|Gg",
"2545","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2C|Gg",
"2546","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2D|Gg",
"2547","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT2G|Gg",
"2548","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT3|Gg",
"2549","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT4|Gg",
"2550","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT5|Gg",
"2551","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT6|Gg",
"2552","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CAT7|Gg",
"2553","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASES|CATM0EL|GgCO2eq",
"2554","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|TOTAL|GgCO2eq",
"2555","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT1|Gg",
"2556","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT1A|Gg",
"2557","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT1B1|Gg",
"2558","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT1B2|Gg",
"2559","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2|GgCO2eq",
"2560","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2A|Gg",
"2561","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2B|Gg",
"2562","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2C|Gg",
"2563","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2D|Gg",
"2564","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT2G|Gg",
"2565","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT3|Gg",
"2566","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT4|Gg",
"2567","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT5|Gg",
"2568","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT6|Gg",
"2569","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CAT7|Gg",
"2570","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|FGASESAR4|CATM0EL|GgCO2eq",
"2571","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|TOTAL|GgCO2eq",
"2572","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT1|Gg",
"2573","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT1A|Gg",
"2574","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT1B1|Gg",
"2575","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT1B2|Gg",
"2576","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2|GgCO2eq",
"2577","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2A|Gg",
"2578","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2B|Gg",
"2579","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2C|Gg",
"2580","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2D|Gg",
"2581","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT2G|Gg",
"2582","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT3|Gg",
"2583","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT4|Gg",
"2584","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT5|Gg",
"2585","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT6|Gg",
"2586","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CAT7|Gg",
"2587","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCS|CATM0EL|GgCO2eq",
"2588","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|TOTAL|GgCO2eq",
"2589","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT1|Gg",
"2590","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT1A|Gg",
"2591","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT1B1|Gg",
"2592","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT1B2|Gg",
"2593","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2|GgCO2eq",
"2594","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2A|Gg",
"2595","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2B|Gg",
"2596","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2C|Gg",
"2597","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2D|Gg",
"2598","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT2G|Gg",
"2599","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT3|Gg",
"2600","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT4|Gg",
"2601","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT5|Gg",
"2602","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT6|Gg",
"2603","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CAT7|Gg",
"2604","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|HFCSAR4|CATM0EL|GgCO2eq",
"2605","I-PRIMAP","GHG emissions (Gg) from PRIMAPHIST","PRIMAP|KYOTOGHG|TOTAL|GgCO2eq",
